YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Leng,Shape_Area,BBOX
"2018",CA,CCO,VNC,TELEGRAPH,"00045427",2018/06/12,2018/06/12,"14",VCFD Cause undetermin post investig.  18-0045427,2.00000000000,7.05730000000,"1","1",,960.24553446000,28559.89698300000,"Polygon ((-119.04677706 34.35783586, -119.04292541 34.35783586, -119.04292541 34.35945224, -119.04677706 34.35945224, -119.04677706 34.35783586))"
"2018",CA,CCO,VNC,SOUTH,"00084903",2018/10/19,2018/10/19,"14",Undetermined 18-0084903,6.00000000000,5.84220000000,"1","1",,766.13609689000,23642.52668580000,"Polygon ((-119.06315813 34.33821984, -119.06016479 34.33821984, -119.06016479 34.3399119, -119.06315813 34.3399119, -119.06315813 34.33821984))"
"2018",CA,CCO,VNC,SULPHUR,"00050117",2018/06/28,2018/06/28,"2",Equipment 18-0050117,0.25000000000,0.09397970000,"6","1",,96.44254957710,380.32235105700,"Polygon ((-119.16711788 34.43514171, -119.16680406 34.43514171, -119.16680406 34.4353845, -119.16711788 34.4353845, -119.16711788 34.43514171))"
"2018",CA,CCO,VNC,FAIRVIEW,"00059786",2018/07/30,2018/07/30,"9",Unintentional 18-0059786,1.00000000000,0.29367100000,"6","1",,213.88114648100,1188.44637463000,"Polygon ((-119.26646727 34.45676978, -119.26609444 34.45676978, -119.26609444 34.45757039, -119.26646727 34.45757039, -119.26646727 34.45676978))"
"2018",CA,CCO,VNC,HOPPER,"00011091",2018/02/07,2018/02/07,"2",Failure of equipment or heat source 18-0011091,0.00000000000,0.23509900000,"1","1",,124.59209133800,951.41270747200,"Polygon ((-118.84502057 34.40113245, -118.84462361 34.40113245, -118.84462361 34.40150425, -118.84502057 34.40150425, -118.84502057 34.40113245))"
"2018",CA,CCO,VNC,LUNA,"00055501",2018/07/16,2018/07/16,"9",Unintentional 18-0055501,0.00000000000,0.52264500000,"6","1",,191.57027914400,2115.06856969000,"Polygon ((-119.2852531 34.45300143, -119.28438138 34.45300143, -119.28438138 34.45335751, -119.2852531 34.45335751, -119.2852531 34.45300143))"
"2018",CA,CCO,VNC,CASITAS,"00063735",2018/08/12,2018/08/13,"14",Undetermined 18-0063735,15.00000000000,15.85890000000,"2","1",,1530.45840086000,64178.61157620000,"Polygon ((-119.3321637 34.43210301, -119.32891286 34.43210301, -119.32891286 34.43965096, -119.3321637 34.43965096, -119.3321637 34.43210301))"
"2018",CA,CCO,VNC,TREE,"00046016",2018/06/14,2018/06/14,"2",Equipment 18-0046016,0.50000000000,0.72311900000,"1","1",,204.43325862400,2926.35694552000,"Polygon ((-119.14230911 34.43697584, -119.14161174 34.43697584, -119.14161174 34.43749072, -119.14230911 34.43749072, -119.14230911 34.43697584))"
"2018",CA,CCO,VNC,NO NAME,"00059765",2018/07/30,2018/07/30,"9",Unintentional 18-0059765,0.00000000000,0.00252651000,"6","1",,11.59371410100,10.22444158930,"Polygon ((-119.25980376 34.43914525, -119.25976252 34.43914525, -119.25976252 34.43917642, -119.25980376 34.43917642, -119.25980376 34.43914525))"
"2018",CA,CCO,VNC,ROBLAR,"00057020",2018/07/21,2018/07/21,"14",VCFD Cause undetermin post investig.  18-0057020,0.00000000000,1.52754000000,"6","1",,379.50920752000,6181.74991921000,"Polygon ((-119.27333248 34.44821668, -119.27245808 34.44821668, -119.27245808 34.44950396, -119.27333248 34.44950396, -119.27333248 34.44821668))"
"2018",CA,CCO,VNC,BALCOM,"00113691",2017/12/22,2017/12/22,"14",17-0113691,0.00000000000,0.37884100000,"6","1",,182.18206927400,1533.11698486000,"Polygon ((-118.97777413 34.32625124, -118.97745764 34.32625124, -118.97745764 34.32696892, -118.97777413 34.32696892, -118.97777413 34.32625124))"
"2018",CA,CCO,VNC,HILL,"00090993",2018/11/08,2018/11/22,"14",Undetermined 18-0090993,4381.20000000000,4310.06000000000,"7","1",,38086.36645590001,17442175.32739999890,"Polygon ((-118.98429297 34.18223618, -118.92237169 34.18223618, -118.92237169 34.23217688, -118.98429297 34.23217688, -118.98429297 34.18223618))"
"2018",CA,CCO,VNC,SOUTH,"00113365",2017/12/21,2017/12/21,"14",17-0113365,0.00000000000,0.01809150000,"6","1",,32.47645613910,73.21378224270,"Polygon ((-119.05175535 34.34052646, -119.05163733 34.34052646, -119.05163733 34.34061726, -119.05175535 34.34061726, -119.05175535 34.34052646))"
"2018",CA,CCO,VNC,KUEHNER,"00104479",2018/12/14,2018/12/14,"14",Cause undetermined after investigation 18-0104479,0.00000000000,0.00972116000,"6","1",,25.15894989950,39.34015257050,"Polygon ((-118.65998743 34.27772392, -118.65988684 34.27772392, -118.65988684 34.27779041, -118.65998743 34.27779041, -118.65998743 34.27772392))"
"2018",CA,CCO,VNC,BURSON,"00053236",2018/07/08,2018/07/08,"2",Failure of equipment or heat source 18-0053236,0.00000000000,0.14386400000,"6","1",,101.63588161600,582.19778402800,"Polygon ((-118.87557117 34.46974621, -118.87514201 34.46974621, -118.87514201 34.46995407, -118.87557117 34.46995407, -118.87557117 34.46974621))"
